Model	Type	Instance	Competition	Id	Verdict
Philosophers	COL	100000	ReachabilityCardinality	08	FALSE
Philosophers	COL	100000	ReachabilityCardinality	09	TRUE
Philosophers	COL	100000	ReachabilityCardinality	10	TRUE
Philosophers	COL	100000	ReachabilityCardinality	11	FALSE
Philosophers	COL	100000	ReachabilityCardinality	12	FALSE
Philosophers	COL	100000	ReachabilityFireability	00	FALSE
Philosophers	COL	100000	ReachabilityFireability	02	FALSE
Philosophers	COL	100000	ReachabilityFireability	03	FALSE
Philosophers	COL	100000	ReachabilityFireability	04	TRUE
Philosophers	COL	100000	ReachabilityFireability	05	TRUE
Philosophers	COL	100000	ReachabilityFireability	07	TRUE
Philosophers	COL	100000	ReachabilityFireability	08	FALSE
Philosophers	COL	100000	ReachabilityFireability	10	FALSE
Philosophers	COL	100000	ReachabilityFireability	11	TRUE
Philosophers	COL	100000	ReachabilityFireability	13	TRUE
Philosophers	COL	100000	ReachabilityFireability	14	FALSE
PhilosophersDyn	COL	03	ReachabilityCardinality	00	TRUE
PhilosophersDyn	COL	03	ReachabilityCardinality	01	FALSE
PhilosophersDyn	COL	03	ReachabilityCardinality	02	TRUE
PhilosophersDyn	COL	03	ReachabilityCardinality	03	TRUE
PhilosophersDyn	COL	03	ReachabilityCardinality	04	TRUE
PhilosophersDyn	COL	03	ReachabilityCardinality	05	TRUE
PhilosophersDyn	COL	03	ReachabilityCardinality	06	TRUE
PhilosophersDyn	COL	03	ReachabilityCardinality	07	TRUE
PhilosophersDyn	COL	03	ReachabilityCardinality	08	FALSE
PhilosophersDyn	COL	03	ReachabilityCardinality	09	TRUE
PhilosophersDyn	COL	03	ReachabilityCardinality	10	FALSE
PhilosophersDyn	COL	03	ReachabilityCardinality	11	TRUE
PhilosophersDyn	COL	03	ReachabilityCardinality	12	TRUE
PhilosophersDyn	COL	03	ReachabilityCardinality	13	FALSE
PhilosophersDyn	COL	03	ReachabilityCardinality	14	TRUE
PhilosophersDyn	COL	03	ReachabilityCardinality	15	TRUE
PhilosophersDyn	COL	03	ReachabilityFireability	00	FALSE
PhilosophersDyn	COL	03	ReachabilityFireability	01	TRUE
PhilosophersDyn	COL	03	ReachabilityFireability	02	FALSE
PhilosophersDyn	COL	03	ReachabilityFireability	03	TRUE
PhilosophersDyn	COL	03	ReachabilityFireability	04	TRUE
PhilosophersDyn	COL	03	ReachabilityFireability	05	TRUE
PhilosophersDyn	COL	03	ReachabilityFireability	06	TRUE
PhilosophersDyn	COL	03	ReachabilityFireability	07	FALSE
PhilosophersDyn	COL	03	ReachabilityFireability	08	TRUE
PhilosophersDyn	COL	03	ReachabilityFireability	09	TRUE
PhilosophersDyn	COL	03	ReachabilityFireability	10	FALSE
PhilosophersDyn	COL	03	ReachabilityFireability	11	TRUE
PhilosophersDyn	COL	03	ReachabilityFireability	12	FALSE
PhilosophersDyn	COL	03	ReachabilityFireability	13	TRUE
PhilosophersDyn	COL	03	ReachabilityFireability	14	TRUE
PhilosophersDyn	COL	03	ReachabilityFireability	15	TRUE
PhilosophersDyn	COL	10	ReachabilityCardinality	00	TRUE
PhilosophersDyn	COL	10	ReachabilityCardinality	01	TRUE
PhilosophersDyn	COL	10	ReachabilityCardinality	02	TRUE
PhilosophersDyn	COL	10	ReachabilityCardinality	03	TRUE
PhilosophersDyn	COL	10	ReachabilityCardinality	04	TRUE
PhilosophersDyn	COL	10	ReachabilityCardinality	05	FALSE
PhilosophersDyn	COL	10	ReachabilityCardinality	06	TRUE
PhilosophersDyn	COL	10	ReachabilityCardinality	07	TRUE
PhilosophersDyn	COL	10	ReachabilityCardinality	08	FALSE
PhilosophersDyn	COL	10	ReachabilityCardinality	09	FALSE
PhilosophersDyn	COL	10	ReachabilityCardinality	10	FALSE
PhilosophersDyn	COL	10	ReachabilityCardinality	11	FALSE
PhilosophersDyn	COL	10	ReachabilityCardinality	12	TRUE
PhilosophersDyn	COL	10	ReachabilityCardinality	13	FALSE
PhilosophersDyn	COL	10	ReachabilityCardinality	14	TRUE
PhilosophersDyn	COL	10	ReachabilityCardinality	15	TRUE
PhilosophersDyn	COL	10	ReachabilityFireability	00	TRUE
PhilosophersDyn	COL	10	ReachabilityFireability	01	TRUE
PhilosophersDyn	COL	10	ReachabilityFireability	02	TRUE
PhilosophersDyn	COL	10	ReachabilityFireability	03	FALSE
PhilosophersDyn	COL	10	ReachabilityFireability	04	FALSE
PhilosophersDyn	COL	10	ReachabilityFireability	05	TRUE
PhilosophersDyn	COL	10	ReachabilityFireability	06	TRUE
PhilosophersDyn	COL	10	ReachabilityFireability	07	FALSE
PhilosophersDyn	COL	10	ReachabilityFireability	08	FALSE
PhilosophersDyn	COL	10	ReachabilityFireability	09	FALSE
PhilosophersDyn	COL	10	ReachabilityFireability	10	FALSE
PhilosophersDyn	COL	10	ReachabilityFireability	11	TRUE
PhilosophersDyn	COL	10	ReachabilityFireability	12	TRUE
PhilosophersDyn	COL	10	ReachabilityFireability	13	TRUE
PhilosophersDyn	COL	10	ReachabilityFireability	14	TRUE
PhilosophersDyn	COL	10	ReachabilityFireability	15	FALSE
PhilosophersDyn	COL	20	ReachabilityCardinality	00	TRUE
PhilosophersDyn	COL	20	ReachabilityCardinality	01	TRUE
PhilosophersDyn	COL	20	ReachabilityCardinality	02	TRUE
PhilosophersDyn	COL	20	ReachabilityCardinality	03	TRUE
PhilosophersDyn	COL	20	ReachabilityCardinality	04	FALSE
PhilosophersDyn	COL	20	ReachabilityCardinality	05	FALSE
PhilosophersDyn	COL	20	ReachabilityCardinality	06	FALSE
PhilosophersDyn	COL	20	ReachabilityCardinality	07	TRUE
PhilosophersDyn	COL	20	ReachabilityCardinality	08	FALSE
PhilosophersDyn	COL	20	ReachabilityCardinality	09	TRUE
PhilosophersDyn	COL	20	ReachabilityCardinality	10	TRUE
PhilosophersDyn	COL	20	ReachabilityCardinality	11	FALSE
PhilosophersDyn	COL	20	ReachabilityCardinality	12	FALSE
PhilosophersDyn	COL	20	ReachabilityCardinality	13	TRUE
PhilosophersDyn	COL	20	ReachabilityCardinality	14	FALSE
PhilosophersDyn	COL	20	ReachabilityCardinality	15	TRUE
PhilosophersDyn	COL	20	ReachabilityFireability	00	TRUE
PhilosophersDyn	COL	20	ReachabilityFireability	02	FALSE
PhilosophersDyn	COL	20	ReachabilityFireability	03	FALSE
PhilosophersDyn	COL	20	ReachabilityFireability	04	TRUE
PhilosophersDyn	COL	20	ReachabilityFireability	05	FALSE
PhilosophersDyn	COL	20	ReachabilityFireability	06	TRUE
PhilosophersDyn	COL	20	ReachabilityFireability	07	TRUE
PhilosophersDyn	COL	20	ReachabilityFireability	08	TRUE
PhilosophersDyn	COL	20	ReachabilityFireability	09	FALSE
PhilosophersDyn	COL	20	ReachabilityFireability	10	FALSE
PhilosophersDyn	COL	20	ReachabilityFireability	11	FALSE
PhilosophersDyn	COL	20	ReachabilityFireability	12	FALSE
PhilosophersDyn	COL	20	ReachabilityFireability	13	TRUE
PhilosophersDyn	COL	20	ReachabilityFireability	14	FALSE
PhilosophersDyn	COL	20	ReachabilityFireability	15	TRUE
PhilosophersDyn	COL	50	ReachabilityCardinality	00	TRUE
PhilosophersDyn	COL	50	ReachabilityCardinality	02	FALSE
PhilosophersDyn	COL	50	ReachabilityCardinality	04	TRUE
PhilosophersDyn	COL	50	ReachabilityCardinality	05	FALSE
PhilosophersDyn	COL	50	ReachabilityCardinality	06	FALSE
PhilosophersDyn	COL	50	ReachabilityCardinality	07	FALSE
PhilosophersDyn	COL	50	ReachabilityCardinality	08	TRUE
PhilosophersDyn	COL	50	ReachabilityCardinality	09	TRUE
PhilosophersDyn	COL	50	ReachabilityCardinality	10	FALSE
PhilosophersDyn	COL	50	ReachabilityCardinality	11	TRUE
PhilosophersDyn	COL	50	ReachabilityCardinality	12	FALSE
PhilosophersDyn	COL	50	ReachabilityCardinality	13	TRUE
PhilosophersDyn	COL	50	ReachabilityCardinality	14	TRUE
PhilosophersDyn	COL	50	ReachabilityCardinality	15	FALSE
PhilosophersDyn	COL	50	ReachabilityFireability	00	FALSE
PhilosophersDyn	COL	50	ReachabilityFireability	01	FALSE
PhilosophersDyn	COL	50	ReachabilityFireability	02	TRUE
PhilosophersDyn	COL	50	ReachabilityFireability	03	FALSE
PhilosophersDyn	COL	50	ReachabilityFireability	04	FALSE
PhilosophersDyn	COL	50	ReachabilityFireability	05	TRUE
PhilosophersDyn	COL	50	ReachabilityFireability	06	FALSE
PhilosophersDyn	COL	50	ReachabilityFireability	07	TRUE
PhilosophersDyn	COL	50	ReachabilityFireability	08	TRUE
PhilosophersDyn	COL	50	ReachabilityFireability	09	TRUE
PhilosophersDyn	COL	50	ReachabilityFireability	10	FALSE
PhilosophersDyn	COL	50	ReachabilityFireability	11	FALSE
PhilosophersDyn	COL	50	ReachabilityFireability	12	FALSE
PhilosophersDyn	COL	50	ReachabilityFireability	13	TRUE
PhilosophersDyn	COL	50	ReachabilityFireability	14	FALSE
PhilosophersDyn	COL	50	ReachabilityFireability	15	TRUE
PhilosophersDyn	COL	80	ReachabilityCardinality	00	TRUE
PhilosophersDyn	COL	80	ReachabilityCardinality	01	TRUE
PhilosophersDyn	COL	80	ReachabilityCardinality	02	TRUE
PhilosophersDyn	COL	80	ReachabilityCardinality	04	TRUE
PhilosophersDyn	COL	80	ReachabilityCardinality	05	FALSE
PhilosophersDyn	COL	80	ReachabilityCardinality	06	TRUE
PhilosophersDyn	COL	80	ReachabilityCardinality	07	TRUE
PhilosophersDyn	COL	80	ReachabilityCardinality	08	TRUE
PhilosophersDyn	COL	80	ReachabilityCardinality	10	FALSE
PhilosophersDyn	COL	80	ReachabilityCardinality	11	FALSE
PhilosophersDyn	COL	80	ReachabilityCardinality	12	FALSE
PhilosophersDyn	COL	80	ReachabilityCardinality	13	FALSE
PhilosophersDyn	COL	80	ReachabilityCardinality	14	FALSE
PhilosophersDyn	COL	80	ReachabilityCardinality	15	FALSE
PhilosophersDyn	COL	80	ReachabilityFireability	00	TRUE
PhilosophersDyn	COL	80	ReachabilityFireability	01	FALSE
PhilosophersDyn	COL	80	ReachabilityFireability	02	FALSE
PhilosophersDyn	COL	80	ReachabilityFireability	04	TRUE
PhilosophersDyn	COL	80	ReachabilityFireability	05	FALSE
PhilosophersDyn	COL	80	ReachabilityFireability	06	FALSE
PhilosophersDyn	COL	80	ReachabilityFireability	07	TRUE
PhilosophersDyn	COL	80	ReachabilityFireability	08	FALSE
PhilosophersDyn	COL	80	ReachabilityFireability	09	TRUE
PhilosophersDyn	COL	80	ReachabilityFireability	10	FALSE
PhilosophersDyn	COL	80	ReachabilityFireability	11	FALSE
PhilosophersDyn	COL	80	ReachabilityFireability	12	TRUE
PhilosophersDyn	COL	80	ReachabilityFireability	13	FALSE
PhilosophersDyn	COL	80	ReachabilityFireability	14	FALSE
PhilosophersDyn	COL	80	ReachabilityFireability	15	FALSE
PolyORBLF	COL	S02J04T06	ReachabilityCardinality	00	TRUE
PolyORBLF	COL	S02J04T06	ReachabilityCardinality	01	FALSE
PolyORBLF	COL	S02J04T06	ReachabilityCardinality	02	TRUE
PolyORBLF	COL	S02J04T06	ReachabilityCardinality	03	TRUE
PolyORBLF	COL	S02J04T06	ReachabilityCardinality	04	FALSE
PolyORBLF	COL	S02J04T06	ReachabilityCardinality	05	FALSE
PolyORBLF	COL	S02J04T06	ReachabilityCardinality	06	FALSE
PolyORBLF	COL	S02J04T06	ReachabilityCardinality	07	TRUE
PolyORBLF	COL	S02J04T06	ReachabilityCardinality	08	FALSE
PolyORBLF	COL	S02J04T06	ReachabilityCardinality	09	TRUE
PolyORBLF	COL	S02J04T06	ReachabilityCardinality	10	FALSE
PolyORBLF	COL	S02J04T06	ReachabilityCardinality	11	TRUE
PolyORBLF	COL	S02J04T06	ReachabilityCardinality	12	FALSE
PolyORBLF	COL	S02J04T06	ReachabilityCardinality	13	FALSE
PolyORBLF	COL	S02J04T06	ReachabilityCardinality	14	FALSE
PolyORBLF	COL	S02J04T06	ReachabilityCardinality	15	TRUE
PolyORBLF	COL	S02J04T06	ReachabilityFireability	00	TRUE
PolyORBLF	COL	S02J04T06	ReachabilityFireability	01	FALSE
PolyORBLF	COL	S02J04T06	ReachabilityFireability	02	FALSE
PolyORBLF	COL	S02J04T06	ReachabilityFireability	03	TRUE
PolyORBLF	COL	S02J04T06	ReachabilityFireability	04	FALSE
PolyORBLF	COL	S02J04T06	ReachabilityFireability	05	TRUE
PolyORBLF	COL	S02J04T06	ReachabilityFireability	06	TRUE
PolyORBLF	COL	S02J04T06	ReachabilityFireability	07	FALSE
PolyORBLF	COL	S02J04T06	ReachabilityFireability	08	TRUE
PolyORBLF	COL	S02J04T06	ReachabilityFireability	09	FALSE
PolyORBLF	COL	S02J04T06	ReachabilityFireability	10	TRUE
PolyORBLF	COL	S02J04T06	ReachabilityFireability	11	FALSE
PolyORBLF	COL	S02J04T06	ReachabilityFireability	12	TRUE
PolyORBLF	COL	S02J04T06	ReachabilityFireability	13	FALSE
PolyORBLF	COL	S02J04T06	ReachabilityFireability	14	TRUE
PolyORBLF	COL	S02J04T06	ReachabilityFireability	15	TRUE
PolyORBLF	COL	S02J04T08	ReachabilityCardinality	00	FALSE
PolyORBLF	COL	S02J04T08	ReachabilityCardinality	01	FALSE
PolyORBLF	COL	S02J04T08	ReachabilityCardinality	02	FALSE
PolyORBLF	COL	S02J04T08	ReachabilityCardinality	03	FALSE
PolyORBLF	COL	S02J04T08	ReachabilityCardinality	04	TRUE
PolyORBLF	COL	S02J04T08	ReachabilityCardinality	05	TRUE
PolyORBLF	COL	S02J04T08	ReachabilityCardinality	06	FALSE
PolyORBLF	COL	S02J04T08	ReachabilityCardinality	07	FALSE
PolyORBLF	COL	S02J04T08	ReachabilityCardinality	08	TRUE
PolyORBLF	COL	S02J04T08	ReachabilityCardinality	09	TRUE
PolyORBLF	COL	S02J04T08	ReachabilityCardinality	10	FALSE
PolyORBLF	COL	S02J04T08	ReachabilityCardinality	11	TRUE
PolyORBLF	COL	S02J04T08	ReachabilityCardinality	12	TRUE
PolyORBLF	COL	S02J04T08	ReachabilityCardinality	13	TRUE
PolyORBLF	COL	S02J04T08	ReachabilityCardinality	14	TRUE
PolyORBLF	COL	S02J04T08	ReachabilityCardinality	15	TRUE
PolyORBLF	COL	S02J04T08	ReachabilityFireability	00	TRUE
PolyORBLF	COL	S02J04T08	ReachabilityFireability	01	TRUE
PolyORBLF	COL	S02J04T08	ReachabilityFireability	02	FALSE
PolyORBLF	COL	S02J04T08	ReachabilityFireability	03	FALSE
PolyORBLF	COL	S02J04T08	ReachabilityFireability	04	TRUE
PolyORBLF	COL	S02J04T08	ReachabilityFireability	05	FALSE
PolyORBLF	COL	S02J04T08	ReachabilityFireability	06	FALSE
PolyORBLF	COL	S02J04T08	ReachabilityFireability	07	TRUE
PolyORBLF	COL	S02J04T08	ReachabilityFireability	08	TRUE
PolyORBLF	COL	S02J04T08	ReachabilityFireability	09	TRUE
PolyORBLF	COL	S02J04T08	ReachabilityFireability	10	TRUE
PolyORBLF	COL	S02J04T08	ReachabilityFireability	11	FALSE
PolyORBLF	COL	S02J04T08	ReachabilityFireability	12	FALSE
PolyORBLF	COL	S02J04T08	ReachabilityFireability	13	TRUE
PolyORBLF	COL	S02J04T08	ReachabilityFireability	14	FALSE
PolyORBLF	COL	S02J04T08	ReachabilityFireability	15	FALSE
PolyORBLF	COL	S02J04T10	ReachabilityCardinality	00	FALSE
PolyORBLF	COL	S02J04T10	ReachabilityCardinality	01	TRUE
PolyORBLF	COL	S02J04T10	ReachabilityCardinality	02	FALSE
PolyORBLF	COL	S02J04T10	ReachabilityCardinality	03	FALSE
PolyORBLF	COL	S02J04T10	ReachabilityCardinality	04	TRUE
PolyORBLF	COL	S02J04T10	ReachabilityCardinality	05	TRUE
PolyORBLF	COL	S02J04T10	ReachabilityCardinality	06	TRUE
PolyORBLF	COL	S02J04T10	ReachabilityCardinality	07	TRUE
PolyORBLF	COL	S02J04T10	ReachabilityCardinality	08	FALSE
PolyORBLF	COL	S02J04T10	ReachabilityCardinality	09	TRUE
PolyORBLF	COL	S02J04T10	ReachabilityCardinality	10	TRUE
PolyORBLF	COL	S02J04T10	ReachabilityCardinality	11	TRUE
PolyORBLF	COL	S02J04T10	ReachabilityCardinality	12	TRUE
PolyORBLF	COL	S02J04T10	ReachabilityCardinality	13	TRUE
PolyORBLF	COL	S02J04T10	ReachabilityCardinality	14	TRUE
PolyORBLF	COL	S02J04T10	ReachabilityCardinality	15	TRUE
PolyORBLF	COL	S02J04T10	ReachabilityFireability	00	FALSE
PolyORBLF	COL	S02J04T10	ReachabilityFireability	01	FALSE
PolyORBLF	COL	S02J04T10	ReachabilityFireability	02	FALSE
PolyORBLF	COL	S02J04T10	ReachabilityFireability	03	TRUE
PolyORBLF	COL	S02J04T10	ReachabilityFireability	04	FALSE
PolyORBLF	COL	S02J04T10	ReachabilityFireability	05	TRUE
PolyORBLF	COL	S02J04T10	ReachabilityFireability	06	TRUE
PolyORBLF	COL	S02J04T10	ReachabilityFireability	07	TRUE
PolyORBLF	COL	S02J04T10	ReachabilityFireability	08	TRUE
PolyORBLF	COL	S02J04T10	ReachabilityFireability	09	FALSE
PolyORBLF	COL	S02J04T10	ReachabilityFireability	10	TRUE
PolyORBLF	COL	S02J04T10	ReachabilityFireability	11	TRUE
PolyORBLF	COL	S02J04T10	ReachabilityFireability	12	TRUE
PolyORBLF	COL	S02J04T10	ReachabilityFireability	13	TRUE
PolyORBLF	COL	S02J04T10	ReachabilityFireability	14	TRUE
PolyORBLF	COL	S02J04T10	ReachabilityFireability	15	TRUE
PolyORBLF	COL	S02J06T06	ReachabilityCardinality	00	FALSE
PolyORBLF	COL	S02J06T06	ReachabilityCardinality	01	FALSE
PolyORBLF	COL	S02J06T06	ReachabilityCardinality	02	TRUE
PolyORBLF	COL	S02J06T06	ReachabilityCardinality	03	TRUE
PolyORBLF	COL	S02J06T06	ReachabilityCardinality	04	FALSE
PolyORBLF	COL	S02J06T06	ReachabilityCardinality	05	TRUE
PolyORBLF	COL	S02J06T06	ReachabilityCardinality	06	FALSE
PolyORBLF	COL	S02J06T06	ReachabilityCardinality	07	TRUE
PolyORBLF	COL	S02J06T06	ReachabilityCardinality	08	FALSE
PolyORBLF	COL	S02J06T06	ReachabilityCardinality	09	TRUE
PolyORBLF	COL	S02J06T06	ReachabilityCardinality	10	FALSE
PolyORBLF	COL	S02J06T06	ReachabilityCardinality	11	FALSE
PolyORBLF	COL	S02J06T06	ReachabilityCardinality	12	FALSE
PolyORBLF	COL	S02J06T06	ReachabilityCardinality	13	FALSE
PolyORBLF	COL	S02J06T06	ReachabilityCardinality	14	FALSE
PolyORBLF	COL	S02J06T06	ReachabilityCardinality	15	FALSE
PolyORBLF	COL	S02J06T06	ReachabilityFireability	00	TRUE
PolyORBLF	COL	S02J06T06	ReachabilityFireability	01	FALSE
PolyORBLF	COL	S02J06T06	ReachabilityFireability	02	TRUE
PolyORBLF	COL	S02J06T06	ReachabilityFireability	03	TRUE
PolyORBLF	COL	S02J06T06	ReachabilityFireability	04	FALSE
PolyORBLF	COL	S02J06T06	ReachabilityFireability	05	TRUE
PolyORBLF	COL	S02J06T06	ReachabilityFireability	06	TRUE
PolyORBLF	COL	S02J06T06	ReachabilityFireability	07	TRUE
PolyORBLF	COL	S02J06T06	ReachabilityFireability	08	TRUE
PolyORBLF	COL	S02J06T06	ReachabilityFireability	09	TRUE
PolyORBLF	COL	S02J06T06	ReachabilityFireability	10	TRUE
PolyORBLF	COL	S02J06T06	ReachabilityFireability	11	FALSE
PolyORBLF	COL	S02J06T06	ReachabilityFireability	12	TRUE
PolyORBLF	COL	S02J06T06	ReachabilityFireability	13	TRUE
PolyORBLF	COL	S02J06T06	ReachabilityFireability	14	FALSE
PolyORBLF	COL	S02J06T06	ReachabilityFireability	15	FALSE
PolyORBLF	COL	S02J06T08	ReachabilityCardinality	00	FALSE
PolyORBLF	COL	S02J06T08	ReachabilityCardinality	01	FALSE
PolyORBLF	COL	S02J06T08	ReachabilityCardinality	02	TRUE
PolyORBLF	COL	S02J06T08	ReachabilityCardinality	03	FALSE
PolyORBLF	COL	S02J06T08	ReachabilityCardinality	04	TRUE
PolyORBLF	COL	S02J06T08	ReachabilityCardinality	05	TRUE
PolyORBLF	COL	S02J06T08	ReachabilityCardinality	06	TRUE
PolyORBLF	COL	S02J06T08	ReachabilityCardinality	07	TRUE
PolyORBLF	COL	S02J06T08	ReachabilityCardinality	08	TRUE
PolyORBLF	COL	S02J06T08	ReachabilityCardinality	09	TRUE
PolyORBLF	COL	S02J06T08	ReachabilityCardinality	10	FALSE
PolyORBLF	COL	S02J06T08	ReachabilityCardinality	11	TRUE
PolyORBLF	COL	S02J06T08	ReachabilityCardinality	12	FALSE
PolyORBLF	COL	S02J06T08	ReachabilityCardinality	13	FALSE
PolyORBLF	COL	S02J06T08	ReachabilityCardinality	14	FALSE
PolyORBLF	COL	S02J06T08	ReachabilityCardinality	15	FALSE
PolyORBLF	COL	S02J06T08	ReachabilityFireability	00	TRUE
PolyORBLF	COL	S02J06T08	ReachabilityFireability	01	TRUE
PolyORBLF	COL	S02J06T08	ReachabilityFireability	02	FALSE
PolyORBLF	COL	S02J06T08	ReachabilityFireability	03	FALSE
PolyORBLF	COL	S02J06T08	ReachabilityFireability	04	FALSE
PolyORBLF	COL	S02J06T08	ReachabilityFireability	05	TRUE
PolyORBLF	COL	S02J06T08	ReachabilityFireability	06	TRUE
PolyORBLF	COL	S02J06T08	ReachabilityFireability	07	TRUE
PolyORBLF	COL	S02J06T08	ReachabilityFireability	08	TRUE
PolyORBLF	COL	S02J06T08	ReachabilityFireability	09	TRUE
PolyORBLF	COL	S02J06T08	ReachabilityFireability	10	FALSE
PolyORBLF	COL	S02J06T08	ReachabilityFireability	11	FALSE
PolyORBLF	COL	S02J06T08	ReachabilityFireability	12	FALSE
PolyORBLF	COL	S02J06T08	ReachabilityFireability	13	TRUE
PolyORBLF	COL	S02J06T08	ReachabilityFireability	14	TRUE
PolyORBLF	COL	S02J06T08	ReachabilityFireability	15	FALSE
PolyORBLF	COL	S02J06T10	ReachabilityCardinality	00	FALSE
PolyORBLF	COL	S02J06T10	ReachabilityCardinality	01	FALSE
PolyORBLF	COL	S02J06T10	ReachabilityCardinality	02	FALSE
PolyORBLF	COL	S02J06T10	ReachabilityCardinality	03	FALSE
PolyORBLF	COL	S02J06T10	ReachabilityCardinality	04	FALSE
PolyORBLF	COL	S02J06T10	ReachabilityCardinality	05	TRUE
PolyORBLF	COL	S02J06T10	ReachabilityCardinality	06	TRUE
PolyORBLF	COL	S02J06T10	ReachabilityCardinality	07	FALSE
PolyORBLF	COL	S02J06T10	ReachabilityCardinality	08	TRUE
PolyORBLF	COL	S02J06T10	ReachabilityCardinality	09	FALSE
PolyORBLF	COL	S02J06T10	ReachabilityCardinality	10	FALSE
PolyORBLF	COL	S02J06T10	ReachabilityCardinality	11	TRUE
PolyORBLF	COL	S02J06T10	ReachabilityCardinality	12	TRUE
PolyORBLF	COL	S02J06T10	ReachabilityCardinality	13	TRUE
PolyORBLF	COL	S02J06T10	ReachabilityCardinality	14	FALSE
PolyORBLF	COL	S02J06T10	ReachabilityCardinality	15	TRUE
PolyORBLF	COL	S02J06T10	ReachabilityFireability	00	TRUE
PolyORBLF	COL	S02J06T10	ReachabilityFireability	01	FALSE
PolyORBLF	COL	S02J06T10	ReachabilityFireability	02	FALSE
PolyORBLF	COL	S02J06T10	ReachabilityFireability	03	FALSE
PolyORBLF	COL	S02J06T10	ReachabilityFireability	04	TRUE
PolyORBLF	COL	S02J06T10	ReachabilityFireability	05	FALSE
PolyORBLF	COL	S02J06T10	ReachabilityFireability	06	TRUE
PolyORBLF	COL	S02J06T10	ReachabilityFireability	07	FALSE
PolyORBLF	COL	S02J06T10	ReachabilityFireability	08	TRUE
PolyORBLF	COL	S02J06T10	ReachabilityFireability	09	TRUE
PolyORBLF	COL	S02J06T10	ReachabilityFireability	10	FALSE
PolyORBLF	COL	S02J06T10	ReachabilityFireability	11	TRUE
PolyORBLF	COL	S02J06T10	ReachabilityFireability	12	FALSE
PolyORBLF	COL	S02J06T10	ReachabilityFireability	13	TRUE
PolyORBLF	COL	S02J06T10	ReachabilityFireability	14	FALSE
PolyORBLF	COL	S02J06T10	ReachabilityFireability	15	TRUE
PolyORBLF	COL	S04J04T06	ReachabilityCardinality	00	TRUE
PolyORBLF	COL	S04J04T06	ReachabilityCardinality	01	FALSE
PolyORBLF	COL	S04J04T06	ReachabilityCardinality	02	TRUE
PolyORBLF	COL	S04J04T06	ReachabilityCardinality	03	TRUE
PolyORBLF	COL	S04J04T06	ReachabilityCardinality	04	FALSE
PolyORBLF	COL	S04J04T06	ReachabilityCardinality	05	FALSE
PolyORBLF	COL	S04J04T06	ReachabilityCardinality	06	TRUE
PolyORBLF	COL	S04J04T06	ReachabilityCardinality	07	FALSE
PolyORBLF	COL	S04J04T06	ReachabilityCardinality	08	FALSE
PolyORBLF	COL	S04J04T06	ReachabilityCardinality	09	FALSE
PolyORBLF	COL	S04J04T06	ReachabilityCardinality	10	TRUE
PolyORBLF	COL	S04J04T06	ReachabilityCardinality	11	FALSE
PolyORBLF	COL	S04J04T06	ReachabilityCardinality	12	TRUE
PolyORBLF	COL	S04J04T06	ReachabilityCardinality	13	FALSE
PolyORBLF	COL	S04J04T06	ReachabilityCardinality	14	FALSE
PolyORBLF	COL	S04J04T06	ReachabilityCardinality	15	TRUE
PolyORBLF	COL	S04J04T06	ReachabilityFireability	00	TRUE
PolyORBLF	COL	S04J04T06	ReachabilityFireability	01	TRUE
PolyORBLF	COL	S04J04T06	ReachabilityFireability	02	TRUE
PolyORBLF	COL	S04J04T06	ReachabilityFireability	03	TRUE
PolyORBLF	COL	S04J04T06	ReachabilityFireability	04	TRUE
PolyORBLF	COL	S04J04T06	ReachabilityFireability	05	FALSE
PolyORBLF	COL	S04J04T06	ReachabilityFireability	06	FALSE
PolyORBLF	COL	S04J04T06	ReachabilityFireability	07	TRUE
PolyORBLF	COL	S04J04T06	ReachabilityFireability	08	FALSE
PolyORBLF	COL	S04J04T06	ReachabilityFireability	09	TRUE
PolyORBLF	COL	S04J04T06	ReachabilityFireability	10	FALSE
PolyORBLF	COL	S04J04T06	ReachabilityFireability	11	TRUE
PolyORBLF	COL	S04J04T06	ReachabilityFireability	12	FALSE
PolyORBLF	COL	S04J04T06	ReachabilityFireability	13	TRUE
PolyORBLF	COL	S04J04T06	ReachabilityFireability	14	FALSE
PolyORBLF	COL	S04J04T06	ReachabilityFireability	15	FALSE
PolyORBLF	COL	S04J04T08	ReachabilityCardinality	00	FALSE
PolyORBLF	COL	S04J04T08	ReachabilityCardinality	01	FALSE
PolyORBLF	COL	S04J04T08	ReachabilityCardinality	02	FALSE
PolyORBLF	COL	S04J04T08	ReachabilityCardinality	03	FALSE
PolyORBLF	COL	S04J04T08	ReachabilityCardinality	04	FALSE
PolyORBLF	COL	S04J04T08	ReachabilityCardinality	05	FALSE
PolyORBLF	COL	S04J04T08	ReachabilityCardinality	06	TRUE
PolyORBLF	COL	S04J04T08	ReachabilityCardinality	07	TRUE
PolyORBLF	COL	S04J04T08	ReachabilityCardinality	08	TRUE
PolyORBLF	COL	S04J04T08	ReachabilityCardinality	09	FALSE
PolyORBLF	COL	S04J04T08	ReachabilityCardinality	10	TRUE
PolyORBLF	COL	S04J04T08	ReachabilityCardinality	11	FALSE
PolyORBLF	COL	S04J04T08	ReachabilityCardinality	12	FALSE
PolyORBLF	COL	S04J04T08	ReachabilityCardinality	13	FALSE
PolyORBLF	COL	S04J04T08	ReachabilityCardinality	14	TRUE
